Date,Start (ET),Visitor/Neutral,PTS,Home/Neutral,PTS,,,Attend.,Notes
Fri Apr 7 2017,10:00 pm,Oklahoma City Thunder,99,Phoenix Suns,120,Box Score,,18055,
Fri Apr 7 2017,7:30 pm,Miami Heat,94,Toronto Raptors,96,Box Score,,19800,
Fri Apr 7 2017,9:00 pm,Minnesota Timberwolves,113,Utah Jazz,120,Box Score,,19911,
Sat Apr 8 2017,5:00 pm,Chicago Bulls,106,Brooklyn Nets,107,Box Score,,17732,
Sat Apr 8 2017,6:00 pm,Boston Celtics,121,Charlotte Hornets,114,Box Score,,19407,
Sat Apr 8 2017,10:30 pm,New Orleans Pelicans,101,Golden State Warriors,123,Box Score,,19596,
Sat Apr 8 2017,6:00 pm,Indiana Pacers,127,Orlando Magic,112,Box Score,,18846,
Sat Apr 8 2017,7:00 pm,Milwaukee Bucks,90,Philadelphia 76ers,82,Box Score,,16301,
Sat Apr 8 2017,10:00 pm,Utah Jazz,86,Portland Trail Blazers,101,Box Score,,19865,
Sat Apr 8 2017,8:30 pm,Los Angeles Clippers,98,San Antonio Spurs,87,Box Score,,18420,
Sat Apr 8 2017,7:00 pm,Miami Heat,106,Washington Wizards,103,Box Score,,20365,
Sun Apr 9 2017,3:30 pm,Cleveland Cavaliers,125,Atlanta Hawks,126,Box Score,OT,18835,
Sun Apr 9 2017,5:00 pm,Oklahoma City Thunder,106,Denver Nuggets,105,Box Score,,19718,
Sun Apr 9 2017,9:30 pm,Minnesota Timberwolves,109,Los Angeles Lakers,110,Box Score,,18997,
Sun Apr 9 2017,6:00 pm,Detroit Pistons,103,Memphis Grizzlies,90,Box Score,,16521,
Sun Apr 9 2017,12:00 pm,Toronto Raptors,110,New York Knicks,97,Box Score,,19812,
Sun Apr 9 2017,6:00 pm,Dallas Mavericks,111,Phoenix Suns,124,Box Score,,18055,
Sun Apr 9 2017,6:00 pm,Houston Rockets,135,Sacramento Kings,128,Box Score,,17608,
Mon Apr 10 2017,7:30 pm,Brooklyn Nets,105,Boston Celtics,114,Box Score,,18624,
Mon Apr 10 2017,8:00 pm,Orlando Magic,75,Chicago Bulls,122,Box Score,,21545,
Mon Apr 10 2017,8:00 pm,Washington Wizards,105,Detroit Pistons,101,Box Score,,21012,
Mon Apr 10 2017,10:30 pm,Utah Jazz,105,Golden State Warriors,99,Box Score,,19596,
Mon Apr 10 2017,10:30 pm,Houston Rockets,96,Los Angeles Clippers,125,Box Score,,19163,
Mon Apr 10 2017,7:30 pm,Cleveland Cavaliers,121,Miami Heat,124,Box Score,OT,19673,
Mon Apr 10 2017,8:00 pm,Charlotte Hornets,79,Milwaukee Bucks,89,Box Score,,18717,
Mon Apr 10 2017,7:00 pm,Indiana Pacers,120,Philadelphia 76ers,111,Box Score,,14622,
Mon Apr 10 2017,10:00 pm,San Antonio Spurs,98,Portland Trail Blazers,99,Box Score,,19393,
Tue Apr 11 2017,7:30 pm,Charlotte Hornets,76,Atlanta Hawks,103,Box Score,,14205,
Tue Apr 11 2017,8:30 pm,Denver Nuggets,109,Dallas Mavericks,91,Box Score,,20333,
Tue Apr 11 2017,10:30 pm,New Orleans Pelicans,96,Los Angeles Lakers,108,Box Score,,18997,
Tue Apr 11 2017,8:00 pm,Oklahoma City Thunder,100,Minnesota Timberwolves,98,Box Score,,19356,
Tue Apr 11 2017,10:30 pm,Phoenix Suns,104,Sacramento Kings,129,Box Score,,17608,
Wed Apr 12 2017,8:00 pm,Milwaukee Bucks,94,Boston Celtics,112,Box Score,,18624,
Wed Apr 12 2017,8:00 pm,Brooklyn Nets,73,Chicago Bulls,112,Box Score,,21648,
Wed Apr 12 2017,8:00 pm,Toronto Raptors,98,Cleveland Cavaliers,83,Box Score,,20562,
Wed Apr 12 2017,10:30 pm,Los Angeles Lakers,94,Golden State Warriors,109,Box Score,,19596,
Wed Apr 12 2017,8:00 pm,Minnesota Timberwolves,118,Houston Rockets,123,Box Score,,18055,
Wed Apr 12 2017,8:00 pm,Atlanta Hawks,86,Indiana Pacers,104,Box Score,,17923,
Wed Apr 12 2017,10:30 pm,Sacramento Kings,95,Los Angeles Clippers,115,Box Score,,19060,
Wed Apr 12 2017,8:00 pm,Dallas Mavericks,100,Memphis Grizzlies,93,Box Score,,16274,
Wed Apr 12 2017,8:00 pm,Washington Wizards,102,Miami Heat,110,Box Score,,19963,
Wed Apr 12 2017,8:00 pm,Philadelphia 76ers,113,New York Knicks,114,Box Score,,19812,
Wed Apr 12 2017,8:00 pm,Denver Nuggets,111,Oklahoma City Thunder,105,Box Score,,18203,
Wed Apr 12 2017,8:00 pm,Detroit Pistons,109,Orlando Magic,113,Box Score,,19458,
Wed Apr 12 2017,10:30 pm,New Orleans Pelicans,103,Portland Trail Blazers,100,Box Score,,19521,
Wed Apr 12 2017,9:00 pm,San Antonio Spurs,97,Utah Jazz,101,Box Score,,19911,
Sat Apr 15 2017,3:00 pm,Indiana Pacers,108,Cleveland Cavaliers,109,Box Score,,20562,
Sat Apr 15 2017,10:30 pm,Utah Jazz,97,Los Angeles Clippers,95,Box Score,,19060,
Sat Apr 15 2017,8:00 pm,Memphis Grizzlies,82,San Antonio Spurs,111,Box Score,,18418,
Sat Apr 15 2017,5:30 pm,Milwaukee Bucks,97,Toronto Raptors,83,Box Score,,20133,
Sun Apr 16 2017,6:30 pm,Chicago Bulls,106,Boston Celtics,102,Box Score,,18624,
Sun Apr 16 2017,3:30 pm,Portland Trail Blazers,109,Golden State Warriors,121,Box Score,,19596,
Sun Apr 16 2017,9:00 pm,Oklahoma City Thunder,87,Houston Rockets,118,Box Score,,18055,
Sun Apr 16 2017,1:00 pm,Atlanta Hawks,107,Washington Wizards,114,Box Score,,20356,
Mon Apr 17 2017,7:00 pm,Indiana Pacers,111,Cleveland Cavaliers,117,Box Score,,20562,
Mon Apr 17 2017,9:30 pm,Memphis Grizzlies,82,San Antonio Spurs,96,Box Score,,18418,
Tue Apr 18 2017,8:00 pm,Chicago Bulls,111,Boston Celtics,97,Box Score,,18624,
Tue Apr 18 2017,10:30 pm,Utah Jazz,91,Los Angeles Clippers,99,Box Score,,19060,
Tue Apr 18 2017,7:00 pm,Milwaukee Bucks,100,Toronto Raptors,106,Box Score,,20077,
Wed Apr 19 2017,10:30 pm,Portland Trail Blazers,81,Golden State Warriors,110,Box Score,,19596,
Wed Apr 19 2017,8:00 pm,Oklahoma City Thunder,111,Houston Rockets,115,Box Score,,18055,
Wed Apr 19 2017,7:00 pm,Atlanta Hawks,101,Washington Wizards,109,Box Score,,20356,
Thu Apr 20 2017,7:00 pm,Cleveland Cavaliers,119,Indiana Pacers,114,Box Score,,17923,
Thu Apr 20 2017,9:30 pm,San Antonio Spurs,94,Memphis Grizzlies,105,Box Score,,18119,
Thu Apr 20 2017,8:00 pm,Toronto Raptors,77,Milwaukee Bucks,104,Box Score,,18717,
Fri Apr 21 2017,7:00 pm,Boston Celtics,104,Chicago Bulls,87,Box Score,,21293,
Fri Apr 21 2017,9:30 pm,Houston Rockets,113,Oklahoma City Thunder,115,Box Score,,18203,
Fri Apr 21 2017,10:00 pm,Los Angeles Clippers,111,Utah Jazz,106,Box Score,,19911,
Sat Apr 22 2017,5:30 pm,Washington Wizards,98,Atlanta Hawks,116,Box Score,,18866,
Sat Apr 22 2017,8:00 pm,San Antonio Spurs,108,Memphis Grizzlies,110,Box Score,OT,18119,
Sat Apr 22 2017,3:00 pm,Toronto Raptors,87,Milwaukee Bucks,76,Box Score,,18717,
Sat Apr 22 2017,10:30 pm,Golden State Warriors,119,Portland Trail Blazers,113,Box Score,,20177,
Sun Apr 23 2017,6:30 pm,Boston Celtics,104,Chicago Bulls,95,Box Score,,21863,
Sun Apr 23 2017,1:00 pm,Cleveland Cavaliers,106,Indiana Pacers,102,Box Score,,17923,
Sun Apr 23 2017,3:30 pm,Houston Rockets,113,Oklahoma City Thunder,109,Box Score,,18203,
Sun Apr 23 2017,9:00 pm,Los Angeles Clippers,98,Utah Jazz,105,Box Score,,19911,
Mon Apr 24 2017,8:00 pm,Washington Wizards,101,Atlanta Hawks,111,Box Score,,18676,
Mon Apr 24 2017,10:30 pm,Golden State Warriors,128,Portland Trail Blazers,103,Box Score,,19902,
Mon Apr 24 2017,7:00 pm,Milwaukee Bucks,93,Toronto Raptors,118,Box Score,,20251,
Tue Apr 25 2017,8:00 pm,Oklahoma City Thunder,99,Houston Rockets,105,Box Score,,18055,
Tue Apr 25 2017,10:30 pm,Utah Jazz,96,Los Angeles Clippers,92,Box Score,,19171,
Tue Apr 25 2017,9:00 pm,Memphis Grizzlies,103,San Antonio Spurs,116,Box Score,,18418,
Wed Apr 26 2017,8:30 pm,Chicago Bulls,97,Boston Celtics,108,Box Score,,18624,
Wed Apr 26 2017,6:00 pm,Atlanta Hawks,99,Washington Wizards,103,Box Score,,20356,
Thu Apr 27 2017,9:30 pm,San Antonio Spurs,103,Memphis Grizzlies,96,Box Score,,18119,
Thu Apr 27 2017,7:00 pm,Toronto Raptors,92,Milwaukee Bucks,89,Box Score,,18717,
Fri Apr 28 2017,7:30 pm,Washington Wizards,115,Atlanta Hawks,99,Box Score,,18849,
Fri Apr 28 2017,8:00 pm,Boston Celtics,105,Chicago Bulls,83,Box Score,,21682,
Fri Apr 28 2017,10:30 pm,Los Angeles Clippers,98,Utah Jazz,93,Box Score,,19911,
Sun Apr 30 2017,1:00 pm,Washington Wizards,111,Boston Celtics,123,Box Score,,18624,
Sun Apr 30 2017,3:30 pm,Utah Jazz,104,Los Angeles Clippers,91,Box Score,,19060,
