Date,Start (ET),Visitor/Neutral,PTS,Home/Neutral,PTS,,,Attend.,Notes
Wed Nov 8 2017,8:00 pm,Los Angeles Lakers,96,Boston Celtics,107,Box Score,,18624,
Wed Nov 8 2017,7:00 pm,Indiana Pacers,97,Detroit Pistons,114,Box Score,,14407,
Wed Nov 8 2017,10:30 pm,Minnesota Timberwolves,101,Golden State Warriors,125,Box Score,,19596,
Wed Nov 8 2017,7:00 pm,New York Knicks,99,Orlando Magic,112,Box Score,,18803,
Wed Nov 8 2017,9:00 pm,Miami Heat,126,Phoenix Suns,115,Box Score,,16500,
Thu Nov 9 2017,10:30 pm,Oklahoma City Thunder,94,Denver Nuggets,102,Box Score,,19520,
Thu Nov 9 2017,8:00 pm,Cleveland Cavaliers,113,Houston Rockets,117,Box Score,,18055,
Thu Nov 9 2017,10:00 pm,Philadelphia 76ers,108,Sacramento Kings,109,Box Score,,17583,
Thu Nov 9 2017,7:30 pm,New Orleans Pelicans,118,Toronto Raptors,122,Box Score,,19800,
Thu Nov 9 2017,7:00 pm,Los Angeles Lakers,95,Washington Wizards,111,Box Score,,20356,
Fri Nov 10 2017,7:30 pm,Charlotte Hornets,87,Boston Celtics,90,Box Score,,18624,
Fri Nov 10 2017,8:00 pm,Indiana Pacers,105,Chicago Bulls,87,Box Score,,22416,
Fri Nov 10 2017,7:00 pm,Atlanta Hawks,104,Detroit Pistons,111,Box Score,,16687,
Fri Nov 10 2017,9:00 pm,Los Angeles Clippers,111,Oklahoma City Thunder,120,Box Score,,18203,
Fri Nov 10 2017,9:00 pm,Orlando Magic,128,Phoenix Suns,112,Box Score,,16507,
Fri Nov 10 2017,10:00 pm,Brooklyn Nets,101,Portland Trail Blazers,97,Box Score,,19393,
Fri Nov 10 2017,9:00 pm,Milwaukee Bucks,94,San Antonio Spurs,87,Box Score,,18418,
Fri Nov 10 2017,9:00 pm,Miami Heat,84,Utah Jazz,74,Box Score,,18306,
Sat Nov 11 2017,8:30 pm,Cleveland Cavaliers,111,Dallas Mavericks,104,Box Score,,20378,
Sat Nov 11 2017,9:00 pm,Orlando Magic,107,Denver Nuggets,125,Box Score,,16688,
Sat Nov 11 2017,8:30 pm,Philadelphia 76ers,114,Golden State Warriors,135,Box Score,,19596,
Sat Nov 11 2017,8:00 pm,Memphis Grizzlies,96,Houston Rockets,111,Box Score,,18055,
Sat Nov 11 2017,8:30 pm,Los Angeles Lakers,90,Milwaukee Bucks,98,Box Score,,18717,
Sat Nov 11 2017,7:00 pm,Los Angeles Clippers,103,New Orleans Pelicans,111,Box Score,,17624,
Sat Nov 11 2017,8:00 pm,Sacramento Kings,91,New York Knicks,118,Box Score,,19812,
Sat Nov 11 2017,9:00 pm,Minnesota Timberwolves,110,Phoenix Suns,118,Box Score,,16910,
Sat Nov 11 2017,8:30 pm,Chicago Bulls,94,San Antonio Spurs,133,Box Score,,18418,
Sat Nov 11 2017,9:00 pm,Brooklyn Nets,106,Utah Jazz,114,Box Score,,17413,
Sat Nov 11 2017,7:00 pm,Atlanta Hawks,94,Washington Wizards,113,Box Score,,17260,
Sun Nov 12 2017,3:30 pm,Toronto Raptors,94,Boston Celtics,95,Box Score,,18624,
Sun Nov 12 2017,4:00 pm,Miami Heat,103,Detroit Pistons,112,Box Score,,16236,
Sun Nov 12 2017,6:00 pm,Houston Rockets,118,Indiana Pacers,95,Box Score,,15581,
Sun Nov 12 2017,7:00 pm,Dallas Mavericks,99,Oklahoma City Thunder,112,Box Score,,18203,
Mon Nov 13 2017,10:30 pm,Orlando Magic,100,Golden State Warriors,110,Box Score,,19596,
Mon Nov 13 2017,10:30 pm,Philadelphia 76ers,109,Los Angeles Clippers,105,Box Score,,19068,
Mon Nov 13 2017,8:00 pm,Memphis Grizzlies,103,Milwaukee Bucks,110,Box Score,,13244,
Mon Nov 13 2017,8:00 pm,Atlanta Hawks,105,New Orleans Pelicans,106,Box Score,,14631,
Mon Nov 13 2017,7:30 pm,Cleveland Cavaliers,104,New York Knicks,101,Box Score,,19812,
Mon Nov 13 2017,9:00 pm,Los Angeles Lakers,100,Phoenix Suns,93,Box Score,,17533,
Mon Nov 13 2017,10:00 pm,Denver Nuggets,82,Portland Trail Blazers,99,Box Score,,18895,
Mon Nov 13 2017,9:00 pm,Minnesota Timberwolves,109,Utah Jazz,98,Box Score,,17236,
Mon Nov 13 2017,7:00 pm,Sacramento Kings,92,Washington Wizards,110,Box Score,,14660,
Tue Nov 14 2017,7:30 pm,Boston Celtics,109,Brooklyn Nets,102,Box Score,,17732,
Tue Nov 14 2017,8:30 pm,San Antonio Spurs,97,Dallas Mavericks,91,Box Score,,19535,
Tue Nov 14 2017,8:00 pm,Toronto Raptors,129,Houston Rockets,113,Box Score,,18055,
Wed Nov 15 2017,7:30 pm,Sacramento Kings,80,Atlanta Hawks,126,Box Score,,13860,
Wed Nov 15 2017,8:00 pm,Cleveland Cavaliers,115,Charlotte Hornets,107,Box Score,,19427,
Wed Nov 15 2017,10:30 pm,Philadelphia 76ers,115,Los Angeles Lakers,109,Box Score,,18997,
Wed Nov 15 2017,8:00 pm,Indiana Pacers,116,Memphis Grizzlies,113,Box Score,,16033,
Wed Nov 15 2017,7:30 pm,Washington Wizards,102,Miami Heat,93,Box Score,,19600,
Wed Nov 15 2017,8:00 pm,Detroit Pistons,95,Milwaukee Bucks,99,Box Score,,14594,
Wed Nov 15 2017,8:00 pm,San Antonio Spurs,86,Minnesota Timberwolves,98,Box Score,,18978,
Wed Nov 15 2017,8:00 pm,Toronto Raptors,125,New Orleans Pelicans,116,Box Score,,15654,
Wed Nov 15 2017,7:30 pm,Utah Jazz,101,New York Knicks,106,Box Score,,18695,
Wed Nov 15 2017,8:00 pm,Chicago Bulls,79,Oklahoma City Thunder,92,Box Score,,18203,
Wed Nov 15 2017,10:00 pm,Orlando Magic,94,Portland Trail Blazers,99,Box Score,,19206,
Thu Nov 16 2017,8:00 pm,Golden State Warriors,88,Boston Celtics,92,Box Score,,18624,
Thu Nov 16 2017,10:30 pm,Houston Rockets,142,Phoenix Suns,116,Box Score,,16875,
Fri Nov 17 2017,7:30 pm,Utah Jazz,107,Brooklyn Nets,118,Box Score,,14495,
Fri Nov 17 2017,8:00 pm,Charlotte Hornets,120,Chicago Bulls,123,Box Score,,20493,
Fri Nov 17 2017,7:30 pm,Los Angeles Clippers,113,Cleveland Cavaliers,118,Box Score,OT,20562,
Fri Nov 17 2017,8:30 pm,Minnesota Timberwolves,111,Dallas Mavericks,87,Box Score,,19459,
Fri Nov 17 2017,10:30 pm,New Orleans Pelicans,114,Denver Nuggets,146,Box Score,,16816,
Fri Nov 17 2017,7:00 pm,Detroit Pistons,100,Indiana Pacers,107,Box Score,,17188,
Fri Nov 17 2017,10:30 pm,Phoenix Suns,122,Los Angeles Lakers,113,Box Score,,18997,
Fri Nov 17 2017,10:00 pm,Portland Trail Blazers,82,Sacramento Kings,86,Box Score,,17583,
Fri Nov 17 2017,8:00 pm,Oklahoma City Thunder,101,San Antonio Spurs,104,Box Score,,18418,
Fri Nov 17 2017,7:30 pm,New York Knicks,84,Toronto Raptors,107,Box Score,,19800,
Fri Nov 17 2017,7:00 pm,Miami Heat,91,Washington Wizards,88,Box Score,,17551,
Sat Nov 18 2017,7:30 pm,Boston Celtics,110,Atlanta Hawks,99,Box Score,,16381,
Sat Nov 18 2017,7:00 pm,Los Angeles Clippers,87,Charlotte Hornets,102,Box Score,,17640,
Sat Nov 18 2017,9:00 pm,Milwaukee Bucks,79,Dallas Mavericks,111,Box Score,,19949,
Sat Nov 18 2017,8:00 pm,Houston Rockets,105,Memphis Grizzlies,83,Box Score,,17266,
Sat Nov 18 2017,7:00 pm,Utah Jazz,125,Orlando Magic,85,Box Score,,19157,
Sat Nov 18 2017,7:30 pm,Golden State Warriors,124,Philadelphia 76ers,116,Box Score,,20848,
Sat Nov 18 2017,10:00 pm,Sacramento Kings,90,Portland Trail Blazers,102,Box Score,,19522,
Sun Nov 19 2017,6:00 pm,Golden State Warriors,118,Brooklyn Nets,111,Box Score,,17732,
Sun Nov 19 2017,9:30 pm,Denver Nuggets,109,Los Angeles Lakers,127,Box Score,,18997,
Sun Nov 19 2017,5:00 pm,Indiana Pacers,120,Miami Heat,95,Box Score,,19600,
Sun Nov 19 2017,7:00 pm,Detroit Pistons,100,Minnesota Timberwolves,97,Box Score,,16069,
Sun Nov 19 2017,8:00 pm,Chicago Bulls,105,Phoenix Suns,113,Box Score,,16264,
Sun Nov 19 2017,3:30 pm,Washington Wizards,91,Toronto Raptors,100,Box Score,,19800,
Mon Nov 20 2017,7:00 pm,Minnesota Timberwolves,102,Charlotte Hornets,118,Box Score,,15978,
Mon Nov 20 2017,8:30 pm,Boston Celtics,110,Dallas Mavericks,102,Box Score,OT,20302,
Mon Nov 20 2017,7:00 pm,Cleveland Cavaliers,116,Detroit Pistons,88,Box Score,,20491,
Mon Nov 20 2017,8:00 pm,Portland Trail Blazers,100,Memphis Grizzlies,92,Box Score,,15785,
Mon Nov 20 2017,8:00 pm,Washington Wizards,99,Milwaukee Bucks,88,Box Score,,16122,
Mon Nov 20 2017,8:00 pm,Oklahoma City Thunder,107,New Orleans Pelicans,114,Box Score,,16765,
Mon Nov 20 2017,7:30 pm,Los Angeles Clippers,85,New York Knicks,107,Box Score,,18848,
Mon Nov 20 2017,7:00 pm,Indiana Pacers,105,Orlando Magic,97,Box Score,,17239,
Mon Nov 20 2017,7:00 pm,Utah Jazz,86,Philadelphia 76ers,107,Box Score,,20587,
Mon Nov 20 2017,10:00 pm,Denver Nuggets,114,Sacramento Kings,98,Box Score,,17583,
Mon Nov 20 2017,8:30 pm,Atlanta Hawks,85,San Antonio Spurs,96,Box Score,,18418,
Tue Nov 21 2017,10:30 pm,Chicago Bulls,94,Los Angeles Lakers,103,Box Score,,18997,
Wed Nov 22 2017,7:30 pm,Los Angeles Clippers,116,Atlanta Hawks,103,Box Score,,12675,
Wed Nov 22 2017,7:00 pm,Washington Wizards,124,Charlotte Hornets,129,Box Score,OT,16041,
Wed Nov 22 2017,7:00 pm,Brooklyn Nets,109,Cleveland Cavaliers,119,Box Score,,20562,
Wed Nov 22 2017,8:00 pm,Denver Nuggets,95,Houston Rockets,125,Box Score,,18055,
Wed Nov 22 2017,8:00 pm,Dallas Mavericks,95,Memphis Grizzlies,94,Box Score,,16101,
Wed Nov 22 2017,7:30 pm,Boston Celtics,98,Miami Heat,104,Box Score,,19704,
Wed Nov 22 2017,8:00 pm,Orlando Magic,118,Minnesota Timberwolves,124,Box Score,,16402,
Wed Nov 22 2017,8:00 pm,San Antonio Spurs,90,New Orleans Pelicans,107,Box Score,,17539,
Wed Nov 22 2017,7:30 pm,Toronto Raptors,100,New York Knicks,108,Box Score,,19812,
Wed Nov 22 2017,8:00 pm,Golden State Warriors,91,Oklahoma City Thunder,108,Box Score,,18203,
Wed Nov 22 2017,7:00 pm,Portland Trail Blazers,81,Philadelphia 76ers,101,Box Score,,20605,
Wed Nov 22 2017,9:00 pm,Milwaukee Bucks,113,Phoenix Suns,107,Box Score,OT,16270,
Wed Nov 22 2017,10:30 pm,Los Angeles Lakers,102,Sacramento Kings,113,Box Score,,17583,
Wed Nov 22 2017,9:00 pm,Chicago Bulls,80,Utah Jazz,110,Box Score,,17434,
Fri Nov 24 2017,7:30 pm,New York Knicks,104,Atlanta Hawks,116,Box Score,,14355,
Fri Nov 24 2017,7:30 pm,Orlando Magic,103,Boston Celtics,118,Box Score,,18624,
Fri Nov 24 2017,12:00 pm,Portland Trail Blazers,127,Brooklyn Nets,125,Box Score,,15246,
Fri Nov 24 2017,8:00 pm,Charlotte Hornets,99,Cleveland Cavaliers,100,Box Score,,20562,
Fri Nov 24 2017,9:00 pm,Memphis Grizzlies,92,Denver Nuggets,104,Box Score,,16736,
Fri Nov 24 2017,10:30 pm,Chicago Bulls,94,Golden State Warriors,143,Box Score,,19596,
Fri Nov 24 2017,8:00 pm,Toronto Raptors,104,Indiana Pacers,107,Box Score,,16523,
Fri Nov 24 2017,8:00 pm,Miami Heat,109,Minnesota Timberwolves,97,Box Score,,18978,
Fri Nov 24 2017,8:00 pm,Detroit Pistons,99,Oklahoma City Thunder,98,Box Score,,18203,
Fri Nov 24 2017,9:00 pm,New Orleans Pelicans,115,Phoenix Suns,91,Box Score,,16574,
Sat Nov 25 2017,7:30 pm,Toronto Raptors,112,Atlanta Hawks,78,Box Score,,12278,
Sat Nov 25 2017,7:00 pm,San Antonio Spurs,106,Charlotte Hornets,86,Box Score,,18597,
Sat Nov 25 2017,8:30 pm,Oklahoma City Thunder,81,Dallas Mavericks,97,Box Score,,20340,
Sat Nov 25 2017,8:30 pm,New Orleans Pelicans,95,Golden State Warriors,110,Box Score,,19596,
Sat Nov 25 2017,8:00 pm,New York Knicks,102,Houston Rockets,117,Box Score,,18055,
Sat Nov 25 2017,8:00 pm,Boston Celtics,108,Indiana Pacers,98,Box Score,,16303,
Sat Nov 25 2017,7:00 pm,Orlando Magic,111,Philadelphia 76ers,130,Box Score,,20585,
Sat Nov 25 2017,10:00 pm,Los Angeles Clippers,97,Sacramento Kings,95,Box Score,,17583,
Sat Nov 25 2017,9:00 pm,Milwaukee Bucks,108,Utah Jazz,121,Box Score,,17298,
Sat Nov 25 2017,7:00 pm,Portland Trail Blazers,108,Washington Wizards,105,Box Score,,18092,
Sun Nov 26 2017,3:30 pm,Miami Heat,100,Chicago Bulls,93,Box Score,,20928,
Sun Nov 26 2017,6:00 pm,Brooklyn Nets,98,Memphis Grizzlies,88,Box Score,,14889,
Sun Nov 26 2017,3:30 pm,Phoenix Suns,108,Minnesota Timberwolves,119,Box Score,,16448,
Mon Nov 27 2017,7:30 pm,Detroit Pistons,118,Boston Celtics,108,Box Score,,18624,
Mon Nov 27 2017,10:30 pm,Sacramento Kings,110,Golden State Warriors,106,Box Score,,19596,
Mon Nov 27 2017,8:00 pm,Brooklyn Nets,103,Houston Rockets,117,Box Score,,16189,
Mon Nov 27 2017,7:00 pm,Orlando Magic,109,Indiana Pacers,121,Box Score,,12501,
Mon Nov 27 2017,10:30 pm,Los Angeles Lakers,115,Los Angeles Clippers,120,Box Score,,18086,
Mon Nov 27 2017,7:30 pm,Portland Trail Blazers,103,New York Knicks,91,Box Score,,18409,
Mon Nov 27 2017,7:00 pm,Cleveland Cavaliers,113,Philadelphia 76ers,91,Box Score,,20527,
Mon Nov 27 2017,8:30 pm,Dallas Mavericks,108,San Antonio Spurs,115,Box Score,,17918,
Tue Nov 28 2017,8:00 pm,Phoenix Suns,104,Chicago Bulls,99,Box Score,,18324,
Tue Nov 28 2017,7:00 pm,Miami Heat,97,Cleveland Cavaliers,108,Box Score,,20562,
Tue Nov 28 2017,8:00 pm,Washington Wizards,92,Minnesota Timberwolves,89,Box Score,,13442,
Tue Nov 28 2017,10:00 pm,Milwaukee Bucks,112,Sacramento Kings,87,Box Score,,17583,
Tue Nov 28 2017,10:00 pm,Denver Nuggets,77,Utah Jazz,106,Box Score,,16790,
Wed Nov 29 2017,8:30 pm,Brooklyn Nets,109,Dallas Mavericks,104,Box Score,,19327,
Wed Nov 29 2017,7:00 pm,Phoenix Suns,107,Detroit Pistons,131,Box Score,,18096,
Wed Nov 29 2017,8:00 pm,Indiana Pacers,97,Houston Rockets,118,Box Score,,16760,
Wed Nov 29 2017,10:30 pm,Golden State Warriors,127,Los Angeles Lakers,123,Box Score,OT,18997,
Wed Nov 29 2017,8:00 pm,Minnesota Timberwolves,120,New Orleans Pelicans,102,Box Score,,15555,
Wed Nov 29 2017,7:30 pm,Miami Heat,86,New York Knicks,115,Box Score,,17693,
Wed Nov 29 2017,7:00 pm,Oklahoma City Thunder,108,Orlando Magic,121,Box Score,,17797,
Wed Nov 29 2017,7:00 pm,Washington Wizards,113,Philadelphia 76ers,118,Box Score,,20492,
Wed Nov 29 2017,8:30 pm,Memphis Grizzlies,95,San Antonio Spurs,104,Box Score,,18013,
Wed Nov 29 2017,7:30 pm,Charlotte Hornets,113,Toronto Raptors,126,Box Score,,19800,
Thu Nov 30 2017,7:30 pm,Cleveland Cavaliers,121,Atlanta Hawks,114,Box Score,,16379,
Thu Nov 30 2017,7:30 pm,Philadelphia 76ers,97,Boston Celtics,108,Box Score,,18624,
Thu Nov 30 2017,9:00 pm,Chicago Bulls,110,Denver Nuggets,111,Box Score,,15156,
Thu Nov 30 2017,10:30 pm,Utah Jazz,126,Los Angeles Clippers,107,Box Score,,15139,
Thu Nov 30 2017,10:00 pm,Milwaukee Bucks,103,Portland Trail Blazers,91,Box Score,,19459,
